Variables are:
month
day
year
eu01
eu03
eu06

10  23  85       7.99       8.08       8.20
10  30  85       7.99       8.09       8.18
11  06  85       7.96       8.00       8.03
11  13  85       7.99       7.99       8.00
11  20  85       8.04       8.03       8.03
11  27  85       8.03       8.03       8.03
12  04  85       8.15       8.11       8.11
12  11  85       8.20       8.09       8.09
12  18  85       7.98       7.86       7.86
12  25  85       8.17       7.95       7.94
01  01  86       8.14       7.95       7.95
01  08  86       8.00       7.93       7.93
01  15  86       8.14       8.14       8.16
01  22  86       8.05       8.06       8.08
01  29  86       8.00       8.00       8.01
02  05  86       7.91       7.93       7.95
02  12  86       7.91       7.95       7.98
02  19  86       7.89       7.90       7.91
02  26  86       7.86       7.86       7.86
03  05  86       7.78       7.70       7.70
03  12  86       7.50       7.41       7.41
03  19  86       7.48       7.39       7.35
03  26  86       7.50       7.43       7.37
04  02  86       7.34       7.23       7.16
04  09  86       7.15       7.01       6.99
04  16  86       6.80       6.71       6.71
04  23  86       6.68       6.56       6.55
04  30  86       6.88       6.78       6.78
05  07  86       6.83       6.74       6.74
05  14  86       6.86       6.79       6.79
05  21  86       6.95       6.98       7.00
05  28  86       6.91       6.91       6.91
06  04  86       7.01       7.01       7.03
06  11  86       7.01       7.01       7.06
06  18  86       6.96       6.94       6.96
06  25  86       6.96       6.91       6.91
07  02  86       6.91       6.76       6.75
07  09  86       6.84       6.65       6.65
07  16  86       6.56       6.54       6.55
07  23  86       6.46       6.46       6.45
07  30  86       6.49       6.49       6.49
08  06  86       6.36       6.38       6.36
08  13  86       6.33       6.26       6.26
08  20  86       6.18       6.04       6.04
08  27  86       5.85       5.79       5.79
09  03  86       5.74       5.59       5.59
09  10  86       5.90       5.79       5.79
09  17  86       6.01       5.96       5.98
09  24  86       6.04       6.00       5.99
10  01  86       5.99       5.99       5.98
10  08  86       5.88       5.84       5.84
10  15  86       5.79       5.79       5.79
10  22  86       5.95       5.95       5.95
10  29  86       5.93       5.94       5.94
11  05  86       5.85       5.84       5.84
11  12  86       5.98       5.96       5.96
11  19  86       5.96       5.98       5.95
11  26  86       5.98       5.99       5.95
12  03  86       6.29       6.04       5.96
12  10  86       6.30       6.05       5.98
12  17  86       6.49       6.16       6.06
12  24  86       7.31       6.50       6.25
12  31  86       6.92       6.35       6.19
01  07  87       6.28       6.16       6.11
01  14  87       6.09       6.06       6.00
01  21  87       6.09       6.08       6.00
01  28  87       6.09       6.10       6.06
02  04  87       6.11       6.14       6.14
02  11  87       6.21       6.24       6.24
02  18  87       6.40       6.44       6.43
02  25  87       6.20       6.36       6.34
03  04  87       6.33       6.33       6.33
03  11  87       6.38       6.34       6.34
03  18  87       6.44       6.38       6.37
03  25  87       6.39       6.36       6.36
04  01  87       6.41       6.46       6.49
04  08  87       6.35       6.48       6.56
04  15  87       6.58       6.73       6.85
04  22  87       6.64       6.79       6.91
04  29  87       6.65       6.94       7.19
05  06  87       6.88       7.11       7.33
05  13  87       6.81       7.10       7.33
05  20  87       7.05       7.36       7.59
05  27  87       7.01       7.36       7.65
06  03  87       7.04       7.21       7.45
06  10  87       7.00       7.18       7.51
06  17  87       6.98       7.08       7.30
06  24  87       7.00       7.06       7.25
07  01  87       7.01       7.08       7.26
07  08  87       6.79       6.93       7.06
07  15  87       6.71       6.84       7.00
07  22  87       6.64       6.79       6.96
07  29  87       6.68       6.90       7.10
08  05  87       6.70       6.94       7.20
08  12  87       6.65       6.83       7.18
08  19  87       6.63       6.86       7.11
08  26  87       6.69       6.91       7.15
09  02  87       7.01       7.11       7.38
09  09  87       7.24       7.40       7.78
09  16  87       7.36       7.44       7.89
09  23  87       7.44       7.54       7.93
09  30  87       7.50       7.79       8.11
10  07  87       7.60       8.24       8.41
10  14  87       7.79       8.69       8.84
10  21  87       7.86       8.81       8.90
10  28  87       7.08       7.73       7.74
11  04  87       6.95       7.55       7.59
11  11  87       6.68       7.23       7.26
11  18  87       6.81       7.38       7.43
11  25  87       6.81       7.38       7.40
12  02  87       7.54       7.71       7.71
12  09  87       8.04       7.84       7.85
12  16  87       8.41       8.13       8.13
12  23  87       8.14       7.90       7.90
12  30  87       7.70       7.69       7.70
01  06  88       6.98       7.23       7.36
01  13  88       6.95       7.23       7.40
01  20  88       6.90       7.11       7.33
01  27  88       6.85       7.03       7.19
02  03  88       6.71       6.81       6.86
02  10  88       6.64       6.70       6.75
02  17  88       6.60       6.69       6.79
02  24  88       6.69       6.79       6.86
03  02  88       6.69       6.71       6.80
03  09  88       6.69       6.74       6.85
03  16  88       6.70       6.73       6.90
03  23  88       6.70       6.75       6.96
03  30  88       6.69       6.78       6.99
04  06  88       6.79       6.88       7.09
04  13  88       6.90       6.99       7.14
04  20  88       6.94       7.08       7.25
04  27  88       7.00       7.18       7.36
05  04  88       6.99       7.19       7.44
05  11  88       7.09       7.34       7.59
05  18  88       7.18       7.40       7.63
05  25  88       7.19       7.44       7.66
06  01  88       7.45       7.60       7.80
06  08  88       7.46       7.60       7.78
06  15  88       7.44       7.51       7.70
06  22  88       7.54       7.61       7.78
06  29  88       7.65       7.69       7.81
07  06  88       7.71       7.79       7.91
07  13  88       7.75       8.00       8.19
07  20  88       7.89       8.18       8.40
07  27  88       7.94       8.24       8.44
08  03  88       7.99       8.25       8.51
08  10  88       8.01       8.29       8.56
08  17  88       8.31       8.59       8.89
08  24  88       8.26       8.56       8.89
08  31  88       8.29       8.56       8.91
09  07  88       8.26       8.39       8.74
09  14  88       8.13       8.28       8.55
09  21  88       8.14       8.20       8.45
09  28  88       8.23       8.28       8.53
10  05  88       8.20       8.50       8.61
10  12  88       8.20       8.48       8.54
10  19  88       8.25       8.51       8.51
10  26  88       8.25       8.56       8.59
11  02  88       8.29       8.51       8.51
11  09  88       8.34       8.61       8.60
11  16  88       8.45       8.85       8.83
11  23  88       8.54       9.05       9.05
11  30  88       8.58       9.29       9.25
12  07  88       9.45       9.20       9.20
12  14  88       9.50       9.31       9.31
12  21  88       9.68       9.41       9.43
12  28  88       9.50       9.31       9.36
01  04  89       9.09       9.20       9.33
01  11  89       9.15       9.31       9.45
01  18  89       9.15       9.30       9.43
01  25  89       9.11       9.26       9.40
02  01  89       9.14       9.26       9.39
02  08  89       9.20       9.34       9.48
02  15  89       9.36       9.58       9.74
02  22  89       9.41       9.68       9.86
03  01  89       9.75      10.03      10.24
03  08  89       9.85      10.03      10.24
03  15  89       9.96      10.10      10.36
03  22  89      10.09      10.30      10.66
03  29  89      10.05      10.31      10.64
04  05  89       9.94      10.14      10.44
04  12  89       9.91      10.14      10.36
04  19  89       9.88      10.06      10.25
04  26  89       9.85       9.98      10.09
05  03  89       9.81       9.89       9.95
05  10  89       9.76       9.85       9.88
05  17  89       9.65       9.64       9.64
05  24  89       9.56       9.46       9.41
05  31  89       9.59       9.50       9.44
06  07  89       9.54       9.35       9.24
06  14  89       9.30       9.18       9.00
06  21  89       9.38       9.30       9.25
06  28  89       9.44       9.31       9.16
07  05  89       9.30       9.16       8.95
07  12  89       9.10       8.91       8.73
07  19  89       9.01       8.81       8.70
07  26  89       8.99       8.84       8.68
08  02  89       8.61       8.48       8.30
08  09  89       8.74       8.54       8.36
08  16  89       8.89       8.75       8.63
08  23  89       8.89       8.83       8.79
08  30  89       8.91       8.85       8.84
09  06  89       8.88       8.86       8.86
09  13  89       8.88       8.84       8.81
09  20  89       8.85       8.75       8.70
09  27  89       8.89       8.86       8.86
10  04  89       8.96       9.03       8.95
10  11  89       8.78       8.80       8.65
10  18  89       8.58       8.51       8.40
10  25  89       8.59       8.58       8.38
11  01  89       8.59       8.56       8.34
11  08  89       8.59       8.60       8.38
11  15  89       8.44       8.43       8.24
11  22  89       8.38       8.38       8.18
11  29  89       8.31       8.25       8.05
12  06  89       8.60       8.34       8.10
12  13  89       8.66       8.40       8.18
12  20  89       8.79       8.48       8.24
12  27  89       8.69       8.39       8.17
01  03  90       8.31       8.25       8.14
01  10  90       8.23       8.23       8.20
01  17  90       8.15       8.15       8.16
01  24  90       8.23       8.26       8.33
01  31  90       8.19       8.25       8.31
02  07  90       8.19       8.25       8.31
02  14  90       8.18       8.23       8.29
02  21  90       8.19       8.23       8.28
02  28  90       8.21       8.25       8.31
03  07  90       8.25       8.30       8.41
03  14  90       8.30       8.39       8.54
03  21  90       8.31       8.40       8.59
03  28  90       8.31       8.38       8.56
04  04  90       8.29       8.40       8.68
04  11  90       8.30       8.38       8.54
04  18  90       8.29       8.38       8.46
04  25  90       8.34       8.49       8.68
05  02  90       8.40       8.59       8.81
05  09  90       8.29       8.48       8.70
05  16  90       8.20       8.30       8.45
05  23  90       8.18       8.30       8.43
05  30  90       8.15       8.24       8.36
06  06  90       8.16       8.23       8.31
06  13  90       8.19       8.24       8.29
06  20  90       8.19       8.20       8.25
06  27  90       8.21       8.25       8.31
07  04  90       8.19       8.21       8.26
07  11  90       8.23       8.23       8.28
07  18  90       8.09       8.11       8.16
07  25  90       8.00       8.01       8.04
08  01  90       7.94       7.91       7.90
08  08  90       7.94       7.88       7.88
08  15  90       7.94       7.91       7.89
08  22  90       8.05       8.04       8.05
08  29  90       8.08       8.14       8.24
09  05  90       7.96       7.98       8.00
09  12  90       8.00       7.95       7.98
09  19  90       8.08       8.03       8.04
09  26  90       8.24       8.24       8.26
10  03  90       8.09       8.11       8.10
10  10  90       8.09       8.09       8.06
10  17  90       8.08       8.13       8.13
10  24  90       8.04       8.09       8.09
10  31  90       7.88       7.95       7.95
11  07  90       7.91       7.95       7.94
11  14  90       7.85       7.98       7.90
11  21  90       7.83       7.99       7.86
11  28  90       7.80       8.14       7.95
12  05  90       8.63       8.19       8.04
12  12  90       8.00       7.69       7.58
12  19  90       8.13       7.74       7.56
12  26  90       9.00       8.19       7.81
01  02  91       7.89       7.67       7.52
01  09  91       7.39       7.40       7.39
01  16  91       7.34       7.39       7.39
01  23  91       7.03       7.20       7.20
01  30  91       6.80       6.95       6.98
02  06  91       6.61       6.70       6.69
02  13  91       6.39       6.50       6.50
02  20  91       6.41       6.50       6.50
02  27  91       6.58       6.73       6.69
03  06  91       6.85       6.78       6.78
03  13  91       6.51       6.50       6.55
03  20  91       6.29       6.29       6.41
03  27  91       6.31       6.35       6.45
04  03  91       6.21       6.25       6.39
04  10  91       6.08       6.13       6.26
04  17  91       5.91       6.01       6.19
04  24  91       6.04       6.13       6.30
05  01  91       5.94       6.04       6.18
05  08  91       5.84       5.93       6.04
05  15  91       5.83       5.94       6.06
05  22  91       5.81       5.94       6.11
05  29  91       5.81       5.94       6.06
06  05  91       5.89       6.01       6.13
06  12  91       5.99       6.10       6.30
06  19  91       5.96       6.09       6.34
06  26  91       5.96       6.05       6.30
07  03  91       5.94       6.08       6.39
07  10  91       5.94       6.06       6.37
07  17  91       5.90       6.03       6.34
07  24  91       5.88       6.00       6.28
07  31  91       5.85       5.94       6.19
08  07  91       5.74       5.78       6.05
08  14  91       5.60       5.61       5.80
08  21  91       5.59       5.59       5.71
08  28  91       5.60       5.63       5.75
09  04  91       5.61       5.61       5.74
09  11  91       5.59       5.58       5.70
09  18  91       5.43       5.44       5.60
09  25  91       5.43       5.43       5.61
10  02  91       5.35       5.50       5.53
10  09  91       5.20       5.34       5.34
10  16  91       5.19       5.33       5.33
10  23  91       5.23       5.34       5.34
10  30  91       5.21       5.35       5.31
11  06  91       4.98       5.09       5.06
11  13  91       4.83       4.95       4.95
11  20  91       4.78       4.95       4.95
11  27  91       4.70       4.90       4.84
12  04  91       5.14       4.86       4.78
12  11  91       4.90       4.56       4.49
12  18  91       4.78       4.44       4.40
12  25  91       4.70       4.39       4.33
01  01  92       4.67       4.25       4.22
01  08  92       4.11       4.05       4.05
01  15  92       4.04       4.01       4.01
01  22  92       4.08       4.09       4.11
01  29  92       4.05       4.09       4.14
02  05  92       4.04       4.05       4.11
02  12  92       3.92       3.93       3.99
02  19  92       4.03       4.04       4.15
02  26  92       4.13       4.18       4.31
03  04  92       4.15       4.15       4.29
03  11  92       4.21       4.25       4.39
03  18  92       4.25       4.31       4.51
03  25  92       4.24       4.29       4.49
04  01  92       4.14       4.23       4.41
04  08  92       4.11       4.16       4.26
04  15  92       3.95       4.01       4.14
04  22  92       4.00       4.05       4.18
04  29  92       3.86       3.96       4.15
05  06  92       3.80       3.91       4.09
05  13  92       3.69       3.79       3.94
05  20  92       3.73       3.78       3.91
05  27  92       3.81       3.88       4.01
06  03  92       3.87       3.94       4.09
06  10  92       3.84       3.89       4.03
06  17  92       3.80       3.86       4.00
06  24  92       3.79       3.85       3.98
07  01  92       3.79       3.81       3.94
07  08  92       3.45       3.54       3.64
07  15  92       3.31       3.38       3.50
07  22  92       3.25       3.31       3.45
07  29  92       3.25       3.31       3.50
08  05  92       3.29       3.31       3.49
08  12  92       3.28       3.31       3.40
08  19  92       3.25       3.31       3.37
08  26  92       3.28       3.34       3.44
09  02  92       3.35       3.38       3.49
09  09  92       3.18       3.19       3.28
09  16  92       3.04       3.04       3.10
09  23  92       3.14       3.14       3.20
09  30  92       3.14       3.16       3.21
10  07  92       2.98       3.08       3.08
10  14  92       3.10       3.21       3.26
10  21  92       3.16       3.40       3.40
10  28  92       3.15       3.45       3.48
11  04  92       3.11       3.46       3.50
11  11  92       3.10       3.54       3.59
11  18  92       3.12       3.74       3.74
11  25  92       3.08       3.76       3.79
12  02  92       4.08       3.84       3.84
12  09  92       3.84       3.63       3.68
12  16  92       3.55       3.50       3.58
12  23  92       3.36       3.40       3.53
12  30  92       3.28       3.36       3.55
01  06  93       3.16       3.30       3.47
01  13  93       3.15       3.26       3.44
01  20  93       3.05       3.18       3.33
01  27  93       3.06       3.19       3.33
02  03  93       3.04       3.16       3.28
02  10  93       3.04       3.15       3.26
02  17  93       3.01       3.13       3.26
02  24  93       3.00       3.06       3.19
03  03  93       3.06       3.09       3.19
03  10  93       3.06       3.10       3.20
03  17  93       3.06       3.13       3.22
03  24  93       3.06       3.13       3.20
03  31  93       3.06       3.11       3.23
04  07  93       3.06       3.11       3.25
04  14  93       3.06       3.13       3.23
04  21  93       3.05       3.11       3.19
04  28  93       3.00       3.06       3.18
05  05  93       3.00       3.06       3.18
05  12  93       3.00       3.06       3.12
05  19  93       3.00       3.11       3.19
05  26  93       3.04       3.16       3.29
06  02  93       3.11       3.23       3.35
06  09  93       3.11       3.23       3.38
06  16  93       3.09       3.21       3.39
06  23  93       3.08       3.20       3.34
06  30  93       3.08       3.20       3.37
07  07  93       3.05       3.16       3.35
07  14  93       3.06       3.16       3.37
07  21  93       3.01       3.14       3.33
07  28  93       3.05       3.19       3.43
08  04  93       3.06       3.19       3.39
08  11  93       3.06       3.14       3.37
08  18  93       3.06       3.13       3.34
08  25  93       3.06       3.13       3.31
09  01  93       3.06       3.13       3.31
09  08  93       3.03       3.08       3.24
09  15  93       3.03       3.08       3.25
09  22  93       3.06       3.06       3.25
09  29  93       3.06       3.06       3.25
10  06  93       3.06       3.25       3.25
10  13  93       3.06       3.25       3.25
10  20  93       3.06       3.25       3.25
10  27  93       3.06       3.26       3.28
11  03  93       3.06       3.33       3.38
11  10  93       3.06       3.38       3.41
11  17  93       3.04       3.35       3.37
11  24  93       3.04       3.36       3.41
12  01  93       3.19       3.38       3.39
12  08  93       3.38       3.35       3.41
12  15  93       3.24       3.28       3.36
12  22  93       3.10       3.16       3.33
12  29  93       3.14       3.20       3.36
